Id,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,date,valid_day
1644430081,2016-04-15,5263.0,3.82999992370605,3.82999992370605,0.0,0.219999998807907,0.150000005960464,3.45000004768372,0.0,3.0,4.0,170.0,1263.0,2750.0,2016-04-15,True
1644430081,2016-04-16,15300.0,11.1199998855591,11.1199998855591,0.0,4.09999990463257,1.87999999523163,5.09000015258789,0.0,51.0,42.0,212.0,1135.0,3493.0,2016-04-16,True
1644430081,2016-04-17,8757.0,6.36999988555908,6.36999988555908,0.0,2.25,0.569999992847443,3.54999995231628,0.0,29.0,13.0,186.0,1212.0,3011.0,2016-04-17,True
1644430081,2016-04-18,7132.0,5.19000005722046,5.19000005722046,0.0,1.07000005245209,1.66999995708466,2.45000004768372,0.0,15.0,33.0,121.0,1271.0,2806.0,2016-04-18,True
1644430081,2016-04-19,11256.0,8.18000030517578,8.18000030517578,0.0,0.360000014305115,2.52999997138977,5.30000019073486,0.0,5.0,58.0,278.0,1099.0,3300.0,2016-04-19,True
1644430081,2016-04-20,2436.0,1.76999998092651,1.76999998092651,0.0,0.0,0.0,1.75999999046326,0.0099999997764825,0.0,0.0,125.0,1315.0,2430.0,2016-04-20,True
1644430081,2016-04-21,1223.0,0.889999985694885,0.889999985694885,0.0,0.0,0.0,0.879999995231628,0.0099999997764825,0.0,0.0,38.0,1402.0,2140.0,2016-04-21,True
1644430081,2016-04-22,3673.0,2.67000007629395,2.67000007629395,0.0,0.0,0.0,2.66000008583069,0.0099999997764825,0.0,0.0,86.0,1354.0,2344.0,2016-04-22,True
1644430081,2016-04-23,6637.0,4.82999992370605,4.82999992370605,0.0,0.0,0.579999983310699,4.25,0.0,0.0,15.0,160.0,1265.0,2677.0,2016-04-23,True
1644430081,2016-04-24,3321.0,2.41000008583069,2.41000008583069,0.0,0.0,0.0,2.41000008583069,0.0,0.0,0.0,89.0,1351.0,2413.0,2016-04-24,True
1644430081,2016-04-25,3580.0,2.59999990463257,2.59999990463257,0.0,0.589999973773956,0.0599999986588955,1.95000004768372,0.0,8.0,1.0,94.0,1337.0,2497.0,2016-04-25,True
1644430081,2016-04-26,9919.0,7.21000003814697,7.21000003814697,0.0,0.800000011920929,1.72000002861023,4.69000005722046,0.0,11.0,41.0,223.0,1165.0,3123.0,2016-04-26,True
1644430081,2016-04-27,3032.0,2.20000004768372,2.20000004768372,0.0,0.0,0.0,2.20000004768372,0.0,0.0,0.0,118.0,1322.0,2489.0,2016-04-27,True
1644430081,2016-04-28,9405.0,6.84000015258789,6.84000015258789,0.0,0.200000002980232,2.3199999332428,4.30999994277954,0.0,3.0,53.0,227.0,1157.0,3108.0,2016-04-28,True
1644430081,2016-04-29,3176.0,2.30999994277954,2.30999994277954,0.0,0.0,0.0,2.30999994277954,0.0,0.0,0.0,120.0,1193.0,2498.0,2016-04-29,True
1644430081,2016-04-30,18213.0,13.2399997711182,13.2399997711182,0.0,0.629999995231628,3.14000010490417,9.46000003814697,0.0,9.0,71.0,402.0,816.0,3846.0,2016-04-30,True
1644430081,2016-05-01,6132.0,4.46000003814697,4.46000003814697,0.0,0.239999994635582,0.990000009536743,3.23000001907349,0.0,3.0,24.0,146.0,908.0,2696.0,2016-05-01,True
1644430081,2016-05-02,3758.0,2.73000001907349,2.73000001907349,0.0,0.0700000002980232,0.310000002384186,2.34999990463257,0.0,1.0,7.0,148.0,682.0,2580.0,2016-05-02,True
1644430081,2016-05-03,12850.0,9.34000015258789,9.34000015258789,0.0,0.720000028610229,4.09000015258789,4.53999996185303,0.0,10.0,94.0,221.0,1115.0,3324.0,2016-05-03,True
1644430081,2016-05-04,2309.0,1.67999994754791,1.67999994754791,0.0,0.0,0.0,1.6599999666214,0.0199999995529652,0.0,0.0,52.0,1388.0,2222.0,2016-05-04,True
1644430081,2016-05-05,4363.0,3.19000005722046,3.19000005722046,0.0,0.519999980926514,0.540000021457672,2.13000011444092,0.0099999997764825,6.0,12.0,81.0,1341.0,2463.0,2016-05-05,True
1644430081,2016-05-06,9787.0,7.11999988555908,7.11999988555908,0.0,0.819999992847443,0.270000010728836,6.01000022888184,0.0199999995529652,11.0,6.0,369.0,1054.0,3328.0,2016-05-06,True
1644430081,2016-05-07,13372.0,9.72000026702881,9.72000026702881,0.0,3.25999999046326,0.790000021457672,5.67000007629395,0.0099999997764825,41.0,17.0,243.0,1139.0,3404.0,2016-05-07,True
1644430081,2016-05-08,6724.0,4.8899998664856,4.8899998664856,0.0,0.0,0.0,4.88000011444092,0.0,0.0,0.0,295.0,991.0,2987.0,2016-05-08,True
1644430081,2016-05-09,6643.0,4.82999992370605,4.82999992370605,0.0,2.39000010490417,0.349999994039536,2.08999991416931,0.0099999997764825,32.0,6.0,303.0,1099.0,3008.0,2016-05-09,True
1644430081,2016-05-10,9167.0,6.65999984741211,6.65999984741211,0.0,0.879999995231628,0.810000002384186,4.96999979019165,0.0099999997764825,12.0,19.0,155.0,1254.0,2799.0,2016-05-10,True
1644430081,2016-05-11,1329.0,0.970000028610229,0.970000028610229,0.0,0.0,0.0,0.949999988079071,0.0099999997764825,0.0,0.0,49.0,713.0,1276.0,2016-05-11,True
1844505072,2016-04-12,6697.0,4.42999982833862,4.42999982833862,0.0,0.0,0.0,4.42999982833862,0.0,0.0,0.0,339.0,1101.0,2030.0,2016-04-12,True
1844505072,2016-04-13,4929.0,3.25999999046326,3.25999999046326,0.0,0.0,0.0,3.25999999046326,0.0,0.0,0.0,248.0,1192.0,1860.0,2016-04-13,True
1844505072,2016-04-14,7937.0,5.25,5.25,0.0,0.0,0.0,5.23000001907349,0.0,0.0,0.0,373.0,843.0,2130.0,2016-04-14,True
1844505072,2016-04-15,3844.0,2.53999996185303,2.53999996185303,0.0,0.0,0.0,2.53999996185303,0.0,0.0,0.0,176.0,527.0,1725.0,2016-04-15,True
1844505072,2016-04-16,3414.0,2.25999999046326,2.25999999046326,0.0,0.0,0.0,2.25999999046326,0.0,0.0,0.0,147.0,1293.0,1657.0,2016-04-16,True
1844505072,2016-04-17,4525.0,2.99000000953674,2.99000000953674,0.0,0.140000000596046,0.259999990463257,2.58999991416931,0.0,2.0,8.0,199.0,1231.0,1793.0,2016-04-17,True
1844505072,2016-04-18,4597.0,3.03999996185303,3.03999996185303,0.0,0.0,0.479999989271164,2.55999994277954,0.0,0.0,12.0,217.0,1211.0,1814.0,2016-04-18,True
1844505072,2016-04-19,197.0,0.129999995231628,0.129999995231628,0.0,0.0,0.0,0.129999995231628,0.0,0.0,0.0,10.0,1430.0,1366.0,2016-04-19,True
1844505072,2016-04-20,8.0,0.0099999997764825,0.0099999997764825,0.0,0.0,0.0,0.0099999997764825,0.0,0.0,0.0,1.0,1439.0,1349.0,2016-04-20,False
1844505072,2016-04-21,8054.0,5.32000017166138,5.32000017166138,0.0,0.119999997317791,0.519999980926514,4.67999982833862,0.0,2.0,13.0,308.0,1117.0,2062.0,2016-04-21,True
1844505072,2016-04-22,5372.0,3.54999995231628,3.54999995231628,0.0,0.0,0.0,3.54999995231628,0.0,0.0,0.0,220.0,1220.0,1827.0,2016-04-22,True
1844505072,2016-04-23,3570.0,2.35999989509583,2.35999989509583,0.0,0.0,0.0,2.35999989509583,0.0,0.0,0.0,139.0,1301.0,1645.0,2016-04-23,True
1844505072,2016-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1347.0,2016-04-24,False
1844505072,2016-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1347.0,2016-04-25,False
1844505072,2016-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1347.0,2016-04-26,False
1844505072,2016-04-27,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1439.0,1348.0,2016-04-27,False
1844505072,2016-04-28,6907.0,4.57000017166138,4.57000017166138,0.0,0.0,0.0,4.55999994277954,0.0,0.0,0.0,302.0,1138.0,1992.0,2016-04-28,True
1844505072,2016-04-29,4920.0,3.25,3.25,0.0,0.0,0.0,3.25,0.0,0.0,0.0,247.0,1082.0,1856.0,2016-04-29,True
1844505072,2016-04-30,4014.0,2.67000007629395,2.67000007629395,0.0,0.0,0.0,2.65000009536743,0.0,0.0,0.0,184.0,218.0,1763.0,2016-04-30,True
1844505072,2016-05-01,2573.0,1.70000004768372,1.70000004768372,0.0,0.0,0.259999990463257,1.45000004768372,0.0,0.0,7.0,75.0,585.0,1541.0,2016-05-01,True
1844505072,2016-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1348.0,2016-05-02,False
1844505072,2016-05-03,4059.0,2.6800000667572,2.6800000667572,0.0,0.0,0.0,2.6800000667572,0.0,0.0,0.0,184.0,1256.0,1742.0,2016-05-03,True
1844505072,2016-05-04,2080.0,1.37000000476837,1.37000000476837,0.0,0.0,0.0,1.37000000476837,0.0,0.0,0.0,87.0,1353.0,1549.0,2016-05-04,True
1844505072,2016-05-05,2237.0,1.48000001907349,1.48000001907349,0.0,0.0,0.0,1.48000001907349,0.0,0.0,0.0,120.0,1320.0,1589.0,2016-05-05,True
1844505072,2016-05-06,44.0,0.0299999993294477,0.0299999993294477,0.0,0.0,0.0,0.0299999993294477,0.0,0.0,0.0,2.0,1438.0,1351.0,2016-05-06,False
1844505072,2016-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1347.0,2016-05-07,False
1844505072,2016-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1347.0,2016-05-08,False
1844505072,2016-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1347.0,2016-05-09,False
1844505072,2016-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1347.0,2016-05-10,False
1844505072,2016-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1347.0,2016-05-11,False
1844505072,2016-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711.0,665.0,2016-05-12,False
1927972279,2016-04-12,678.0,0.469999998807907,0.469999998807907,0.0,0.0,0.0,0.469999998807907,0.0,0.0,0.0,55.0,734.0,2220.0,2016-04-12,True
1927972279,2016-04-13,356.0,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,32.0,986.0,2151.0,2016-04-13,True
1927972279,2016-04-14,2163.0,1.5,1.5,0.0,0.0,0.400000005960464,1.10000002384186,0.0,0.0,9.0,88.0,1292.0,2383.0,2016-04-14,True
1927972279,2016-04-15,980.0,0.680000007152557,0.680000007152557,0.0,0.0,0.0,0.680000007152557,0.0,0.0,0.0,51.0,941.0,2221.0,2016-04-15,True
1927972279,2016-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,2064.0,2016-04-16,False
1927972279,2016-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,2063.0,2016-04-17,False
1927972279,2016-04-18,244.0,0.170000001788139,0.170000001788139,0.0,0.0,0.0,0.170000001788139,0.0,0.0,0.0,17.0,1423.0,2111.0,2016-04-18,True
1927972279,2016-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,2063.0,2016-04-19,False
1927972279,2016-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,2063.0,2016-04-20,False
1927972279,2016-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,2064.0,2016-04-21,False
1927972279,2016-04-22,149.0,0.100000001490116,0.100000001490116,0.0,0.0,0.0,0.100000001490116,0.0,0.0,0.0,10.0,1430.0,2093.0,2016-04-22,True
1927972279,2016-04-23,2945.0,2.03999996185303,2.03999996185303,0.0,0.0,0.0,2.03999996185303,0.0,0.0,0.0,145.0,1295.0,2499.0,2016-04-23,True
1927972279,2016-04-24,2090.0,1.45000004768372,1.45000004768372,0.0,0.0700000002980232,0.239999994635582,1.13999998569489,0.0,1.0,6.0,75.0,1358.0,2324.0,2016-04-24,True
1927972279,2016-04-25,152.0,0.109999999403954,0.109999999403954,0.0,0.0,0.0,0.109999999403954,0.0,0.0,0.0,12.0,1303.0,2100.0,2016-04-25,True
1927972279,2016-04-26,3761.0,2.59999990463257,2.59999990463257,0.0,0.0,0.0,2.59999990463257,0.0,0.0,0.0,192.0,1058.0,2638.0,2016-04-26,True
1927972279,2016-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,2063.0,2016-04-27,False
1927972279,2016-04-28,1675.0,1.1599999666214,1.1599999666214,0.0,0.0,0.0,1.1599999666214,0.0,0.0,0.0,95.0,1167.0,2351.0,2016-04-28,True
1927972279,2016-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,2063.0,2016-04-29,False
1927972279,2016-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,2064.0,2016-04-30,False
1927972279,2016-05-01,2704.0,1.87000000476837,1.87000000476837,0.0,1.00999999046326,0.0299999993294477,0.829999983310699,0.0,14.0,1.0,70.0,1355.0,2411.0,2016-05-01,True
1927972279,2016-05-02,3790.0,2.61999988555908,2.61999988555908,0.0,1.1599999666214,0.300000011920929,1.1599999666214,0.0,16.0,8.0,94.0,1322.0,2505.0,2016-05-02,True
1927972279,2016-05-03,1326.0,0.920000016689301,0.920000016689301,0.0,0.730000019073486,0.0,0.180000007152557,0.0,10.0,0.0,17.0,1413.0,2195.0,2016-05-03,True
1927972279,2016-05-04,1786.0,1.24000000953674,1.24000000953674,0.0,0.0,0.0,1.24000000953674,0.0,0.0,0.0,87.0,1353.0,2338.0,2016-05-04,True
1927972279,2016-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,2063.0,2016-05-05,False
1927972279,2016-05-06,2091.0,1.45000004768372,1.45000004768372,0.0,0.0,0.0,1.45000004768372,0.0,0.0,0.0,108.0,1332.0,2383.0,2016-05-06,True
1927972279,2016-05-07,1510.0,1.03999996185303,1.03999996185303,0.0,0.0,0.0,1.03999996185303,0.0,0.0,0.0,48.0,1392.0,2229.0,2016-05-07,True
1927972279,2016-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,2063.0,2016-05-08,False
1927972279,2016-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,2063.0,2016-05-09,False
1927972279,2016-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,2063.0,2016-05-10,False
1927972279,2016-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,2063.0,2016-05-11,False
